url,nat,cap
/titanic-survivor/elisabeth-walton-allen.html,American,"Washington, D.C."
/titanic-survivor/harry-anderson.html,American,"Washington, D.C."
/titanic-survivor/kornelia-theodosia-andrews.html,American,"Washington, D.C."
/titanic-survivor/charlotte-appleton.html,American,"Washington, D.C."
/titanic-survivor/madeleine-talmage-astor.html,American,"Washington, D.C."
/titanic-victim/john-jacob-astor.html,American,"Washington, D.C."
/titanic-victim/john-d-baumann.html,American,"Washington, D.C."
/titanic-survivor/richard-leonard-beckwith.html,American,"Washington, D.C."
/titanic-survivor/sallie-beckwith.html,American,"Washington, D.C."
/titanic-survivor/karl-howell-behr.html,American,"Washington, D.C."
/titanic-survivor/nellie-bessette.html,American,"Washington, D.C."
/titanic-survivor/dickinson-bishop.html,American,"Washington, D.C."
/titanic-survivor/helen-bishop.html,American,"Washington, D.C."
/titanic-victim/stephen-weart-blackwell.html,American,"Washington, D.C."
/titanic-survivor/henry-blank.html,American,"Washington, D.C."
/titanic-survivor/caroline-bonnell.html,American,"Washington, D.C."
/titanic-survivor/grace-scott-bowen.html,American,"Washington, D.C."
/titanic-victim/john-bertram-brady.html,American,"Washington, D.C."
/titanic-victim/emil-brandeis.html,American,"Washington, D.C."
/titanic-survivor/george-brereton.html,American,"Washington, D.C."
/titanic-survivor/molly-brown.html,American,"Washington, D.C."
/titanic-survivor/caroline-lane-brown.html,American,"Washington, D.C."
/titanic-survivor/emma-bucknell.html,American,"Washington, D.C."
/titanic-survivor/elizabeth-burns.html,American,"Washington, D.C."
/titanic-victim/archibald-butt.html,American,"Washington, D.C."
/titanic-survivor/edward-pennington-calderhead.html,American,"Washington, D.C."
/titanic-survivor/helen-churchill-candee.html,American,"Washington, D.C."
/titanic-survivor/thomas-cardeza.html,American,"Washington, D.C."
/titanic-survivor/charlotte-cardeza.html,American,"Washington, D.C."
/titanic-survivor/william-thornton-carter.html,American,"Washington, D.C."
/titanic-survivor/lucile-carter.html,American,"Washington, D.C."
/titanic-survivor/lucile-polk-carter.html,American,"Washington, D.C."
/titanic-survivor/william-carter.html,American,"Washington, D.C."
/titanic-victim/howard-case.html,American,"Washington, D.C."
/titanic-survivor/eleanor-cassebeer.html,American,"Washington, D.C."
/titanic-survivor/julia-florence-cavendish.html,American,"Washington, D.C."
/titanic-victim/herbert-fuller-chaffee.html,American,"Washington, D.C."
/titanic-survivor/carrie-constance-chaffee.html,American,"Washington, D.C."
/titanic-survivor/norman-campbell-chambers.html,American,"Washington, D.C."
/titanic-survivor/bertha-chambers.html,American,"Washington, D.C."
/titanic-survivor/virginia-clark.html,American,"Washington, D.C."
/titanic-victim/walter-miller-clark.html,American,"Washington, D.C."
/titanic-victim/george-quincy-clifford.html,American,"Washington, D.C."
/titanic-victim/alexander-taylor-compton.html,American,"Washington, D.C."
/titanic-survivor/mary-eliza-compton.html,American,"Washington, D.C."
/titanic-survivor/sara-rebecca-compton.html,American,"Washington, D.C."
/titanic-survivor/malvina-helen-cornell.html,American,"Washington, D.C."
/titanic-victim/john-bertram-crafton.html,American,"Washington, D.C."
/titanic-victim/edward-gifford-crosby.html,American,"Washington, D.C."
/titanic-survivor/harriette-rebecca-crosby.html,American,"Washington, D.C."
/titanic-survivor/catherine-elizabeth-crosby.html,American,"Washington, D.C."
/titanic-victim/john-bradley-cumings.html,American,"Washington, D.C."
/titanic-survivor/florence-briggs-cumings.html,American,"Washington, D.C."
/titanic-survivor/robert-williams-daniel.html,American,"Washington, D.C."
/titanic-survivor/ruth-dodge.html,American,"Washington, D.C."
/titanic-survivor/washington-dodge-jr.html,American,"Washington, D.C."
/titanic-survivor/washington-dodge.html,American,"Washington, D.C."
/titanic-victim/walter-donald-douglas.html,American,"Washington, D.C."
/titanic-survivor/mahala-douglas.html,American,"Washington, D.C."
/titanic-victim/william-crothers-dulles.html,American,"Washington, D.C."
/titanic-survivor/olive-earnshaw.html,American,"Washington, D.C."
/titanic-survivor/caroline-endres.html,American,"Washington, D.C."
/titanic-survivor/elizabeth-mussey-eustis.html,American,"Washington, D.C."
/titanic-victim/edith-corse-evans.html,American,"Washington, D.C."
/titanic-survivor/antoinette-flegenheim.html,American,"Washington, D.C."
/titanic-survivor/margaret-fleming.html,American,"Washington, D.C."
/titanic-survivor/john-irwin-flynn.html,American,"Washington, D.C."
/titanic-victim/benjamin-foreman.html,American,"Washington, D.C."
/titanic-survivor/henry-william-frauenthal.html,American,"Washington, D.C."
/titanic-survivor/isaac-gerald-frauenthal.html,American,"Washington, D.C."
/titanic-survivor/clara-frauenthal.html,American,"Washington, D.C."
/titanic-victim/jacques-futrelle.html,American,"Washington, D.C."
/titanic-survivor/lily-may-futrelle.html,American,"Washington, D.C."
/titanic-survivor/dorothy-gibson.html,American,"Washington, D.C."
/titanic-survivor/pauline-gibson.html,American,"Washington, D.C."
/titanic-survivor/samuel-goldenberg.html,American,"Washington, D.C."
/titanic-survivor/nella-goldenberg.html,American,"Washington, D.C."
/titanic-victim/george-goldschmidt.html,American,"Washington, D.C."
/titanic-survivor/colonel-archibald-gracie.html,American,"Washington, D.C."
/titanic-survivor/margaret-edith-graham.html,American,"Washington, D.C."
/titanic-survivor/edith-graham.html,American,"Washington, D.C."
/titanic-survivor/william-bertram-greenfield.html,American,"Washington, D.C."
/titanic-survivor/blanche-greenfield.html,American,"Washington, D.C."
/titanic-victim/benjamin-guggenheim.html,American,"Washington, D.C."
/titanic-survivor/george-achilles-harder.html,American,"Washington, D.C."
/titanic-survivor/dorothy-harder.html,American,"Washington, D.C."
/titanic-survivor/henry-sleeper-harper.html,American,"Washington, D.C."
/titanic-survivor/myra-harper.html,American,"Washington, D.C."
/titanic-survivor/irene-harris.html,American,"Washington, D.C."
/titanic-victim/henry-birkhardt-harris.html,American,"Washington, D.C."
/titanic-survivor/margaret-bechstein-hays.html,American,"Washington, D.C."
/titanic-victim/charles-melville-hays.html,American,"Washington, D.C."
/titanic-survivor/clara-jennings-hays.html,American,"Washington, D.C."
/titanic-survivor/ida-hippach.html,American,"Washington, D.C."
/titanic-survivor/jean-gertrude-hippach.html,American,"Washington, D.C."
/titanic-survivor/anna-hogeboom.html,American,"Washington, D.C."
/titanic-victim/alexander-oskar-holverson.html,American,"Washington, D.C."
/titanic-survivor/mary-alice-holverson.html,American,"Washington, D.C."
/titanic-survivor/harry-homer.html,American,"Washington, D.C."
/titanic-survivor/jane-anne-hoyt.html,American,"Washington, D.C."
/titanic-victim/william-fisher-hoyt.html,American,"Washington, D.C."
/titanic-survivor/frederick-maxfield-hoyt.html,American,"Washington, D.C."
/titanic-victim/ann-elizabeth-isham.html,American,"Washington, D.C."
/titanic-victim/charles-cresson-jones.html,American,"Washington, D.C."
/titanic-victim/edward-austin-kent.html,American,"Washington, D.C."
/titanic-victim/frederick-kenyon.html,American,"Washington, D.C."
/titanic-survivor/marion-kenyon.html,American,"Washington, D.C."
/titanic-survivor/edwin-nelson-kimball.html,American,"Washington, D.C."
/titanic-survivor/gertrude-kimball.html,American,"Washington, D.C."
/titanic-victim/herman-klaber.html,American,"Washington, D.C."
/titanic-survivor/alice-leader.html,American,"Washington, D.C."
/titanic-victim/ervin-lewy.html,American,"Washington, D.C."
/titanic-survivor/mary-conover-lines.html,American,"Washington, D.C."
/titanic-survivor/elizabeth-lines.html,American,"Washington, D.C."
/titanic-victim/milton-clyde-long.html,American,"Washington, D.C."
/titanic-survivor/gretchen-fiske-longley.html,American,"Washington, D.C."
/titanic-victim/joseph-holland-loring.html,American,"Washington, D.C."
/titanic-survivor/georgette-madill.html,American,"Washington, D.C."
/titanic-victim/john-edward-maguire.html,American,"Washington, D.C."
/titanic-victim/daniel-warner-marvin.html,American,"Washington, D.C."
/titanic-survivor/mary-marvin.html,American,"Washington, D.C."
/titanic-victim/timothy-mccarthy.html,American,"Washington, D.C."
/titanic-victim/edgar-meyer.html,American,"Washington, D.C."
/titanic-survivor/leila-meyer.html,American,"Washington, D.C."
/titanic-victim/francis-davis-millet.html,American,"Washington, D.C."
/titanic-survivor/daisy-minahan.html,American,"Washington, D.C."
/titanic-victim/william-edward-minahan.html,American,"Washington, D.C."
/titanic-survivor/lillian-minahan.html,American,"Washington, D.C."
/titanic-survivor/philipp-mock.html,American,"Washington, D.C."
/titanic-victim/clarence-moore.html,American,"Washington, D.C."
/titanic-victim/charles-natsch.html,American,"Washington, D.C."
/titanic-survivor/marjorie-anne-newell.html,American,"Washington, D.C."
/titanic-survivor/madeleine-newell.html,American,"Washington, D.C."
/titanic-victim/arthur-webster-newell.html,American,"Washington, D.C."
/titanic-survivor/helen-monypeny-newsom.html,American,"Washington, D.C."
/titanic-victim/walter-chamberlain-porter.html,American,"Washington, D.C."
/titanic-survivor/lily-alexenia-potter.html,American,"Washington, D.C."
/titanic-survivor/george-rheims.html,American,"Washington, D.C."
/titanic-survivor/elisabeth-walton-robert.html,American,"Washington, D.C."
/titanic-victim/washington-roebling.html,American,"Washington, D.C."
/titanic-survivor/charles-romaine.html,American,"Washington, D.C."
/titanic-victim/hugh-rood.html,American,"Washington, D.C."
/titanic-survivor/edith-russell.html,American,"Washington, D.C."
/titanic-victim/martin-rothschild.html,American,"Washington, D.C."
/titanic-survivor/elizabeth-jane-anne-rothschild.html,American,"Washington, D.C."
/titanic-survivor/suzette-ryerson.html,American,"Washington, D.C."
/titanic-survivor/emily-ryerson.html,American,"Washington, D.C."
/titanic-survivor/john-borie-ryerson.html,American,"Washington, D.C."
/titanic-survivor/emily-borie-ryerson.html,American,"Washington, D.C."
/titanic-victim/arthur-ryerson.html,American,"Washington, D.C."
/titanic-survivor/abraham-salomon.html,American,"Washington, D.C."
/titanic-survivor/emma-schabert.html,American,"Washington, D.C."
/titanic-survivor/frederic-kimber-seward.html,American,"Washington, D.C."
/titanic-survivor/elizabeth-weed-shutes.html,American,"Washington, D.C."
/titanic-victim/william-baird-silvey.html,American,"Washington, D.C."
/titanic-survivor/alice-silvey.html,American,"Washington, D.C."
/titanic-survivor/william-thompson-sloper.html,American,"Washington, D.C."
/titanic-victim/john-montgomery-smart.html,American,"Washington, D.C."
/titanic-victim/james-clinch-smith.html,American,"Washington, D.C."
/titanic-victim/lucian-philip-smith.html,American,"Washington, D.C."
/titanic-survivor/mary-eloise-smith.html,American,"Washington, D.C."
/titanic-survivor/john-pillsbury-snyder.html,American,"Washington, D.C."
/titanic-survivor/nelle-snyder.html,American,"Washington, D.C."
/titanic-survivor/frederic-oakley-spedden.html,American,"Washington, D.C."
/titanic-survivor/margaretta-corning-spedden.html,American,"Washington, D.C."
/titanic-survivor/robert-douglas-spedden.html,American,"Washington, D.C."
/titanic-victim/william-augustus-spencer.html,American,"Washington, D.C."
/titanic-survivor/charles-stengel.html,American,"Washington, D.C."
/titanic-survivor/annie-may-stengel.html,American,"Washington, D.C."
/titanic-survivor/martha-stephenson.html,American,"Washington, D.C."
/titanic-victim/albert-stewart.html,American,"Washington, D.C."
/titanic-survivor/martha-evelyn-stone.html,American,"Washington, D.C."
/titanic-victim/isidor-straus.html,American,"Washington, D.C."
/titanic-survivor/margaret-welles-swift.html,American,"Washington, D.C."
/titanic-survivor/ruth-taussig.html,American,"Washington, D.C."
/titanic-victim/emil-taussig.html,American,"Washington, D.C."
/titanic-survivor/tillie-taussig.html,American,"Washington, D.C."
/titanic-survivor/juliet-cummins-taylor.html,American,"Washington, D.C."
/titanic-survivor/elmer-zebley-taylor.html,American,"Washington, D.C."
/titanic-survivor/john-borland-thayer-jr.html,American,"Washington, D.C."
/titanic-victim/john-borland-thayer.html,American,"Washington, D.C."
/titanic-survivor/marian-thayer.html,American,"Washington, D.C."
/titanic-survivor/gertrude-maybelle-thorne.html,American,"Washington, D.C."
/titanic-survivor/gilbert-milligan-jr-tucker.html,American,"Washington, D.C."
/titanic-victim/wyckoff-van-der-hoef.html,American,"Washington, D.C."
/titanic-victim/william-anderson-walker.html,American,"Washington, D.C."
/titanic-survivor/annie-moore-ward.html,American,"Washington, D.C."
/titanic-victim/frank-manley-warren.html,American,"Washington, D.C."
/titanic-survivor/anna-sophia-warren.html,American,"Washington, D.C."
/titanic-survivor/ella-white.html,American,"Washington, D.C."
/titanic-victim/percival-wayland-white.html,American,"Washington, D.C."
/titanic-victim/richard-frasar-white.html,American,"Washington, D.C."
/titanic-survivor/mary-wick.html,American,"Washington, D.C."
/titanic-survivor/mary-natalie-wick.html,American,"Washington, D.C."
/titanic-victim/george-dennick-wick.html,American,"Washington, D.C."
/titanic-victim/george-dunton-widener.html,American,"Washington, D.C."
/titanic-survivor/eleanor-widener.html,American,"Washington, D.C."
/titanic-victim/harry-elkins-widener.html,American,"Washington, D.C."
/titanic-survivor/constance-willard.html,American,"Washington, D.C."
/titanic-survivor/richard-norris-williams.html,American,"Washington, D.C."
/titanic-victim/fletcher-lambert-williams.html,American,"Washington, D.C."
/titanic-victim/charles-duane-williams.html,American,"Washington, D.C."
/titanic-survivor/marie-grice-young.html,American,"Washington, D.C."
/titanic-survivor/helen-ragnhild-ostby.html,American,"Washington, D.C."
/titanic-survivor/richard-becker.html,American,"Washington, D.C."
/titanic-survivor/nellie-becker.html,American,"Washington, D.C."
/titanic-survivor/ruth-elizabeth-becker.html,American,"Washington, D.C."
/titanic-survivor/marion-louise-becker.html,American,"Washington, D.C."
/titanic-survivor/lillian-bentham.html,American,"Washington, D.C."
/titanic-victim/william-hull-botsford.html,American,"Washington, D.C."
/titanic-victim/james-bracken.html,American,"Washington, D.C."
/titanic-survivor/albert-caldwell.html,American,"Washington, D.C."
/titanic-survivor/sylvia-caldwell.html,American,"Washington, D.C."
/titanic-victim/irene-corbett.html,American,"Washington, D.C."
/titanic-victim/mary-phyllis-elizabeth-corey.html,American,"Washington, D.C."
/titanic-survivor/marshall-brines-drew.html,American,"Washington, D.C."
/titanic-survivor/lulu-thorne-drew.html,American,"Washington, D.C."
/titanic-victim/george-floyd-eitemiller.html,American,"Washington, D.C."
/titanic-victim/stanley-hubert-fox.html,American,"Washington, D.C."
/titanic-victim/annie-clemmer-funk.html,American,"Washington, D.C."
/titanic-survivor/viljo-hamalainen.html,American,"Washington, D.C."
/titanic-victim/william-harbeck.html,American,"Washington, D.C."
/titanic-victim/claire-karnes.html,American,"Washington, D.C."
/titanic-victim/anna-amelia-lahtinen.html,American,"Washington, D.C."
/titanic-victim/ernest-moraweck.html,American,"Washington, D.C."
/titanic-survivor/lutie-davis-parrish.html,American,"Washington, D.C."
/titanic-survivor/emilio-portaluppi.html,American,"Washington, D.C."
/titanic-victim/franz-pulbaum.html,American,"Washington, D.C."
/titanic-survivor/imanita-parrish-shelley.html,American,"Washington, D.C."
/titanic-victim/samuel-ward-stanton.html,American,"Washington, D.C."
/titanic-victim/anthony-abbing.html,American,"Washington, D.C."
/titanic-victim/eugene-joseph-abbott.html,American,"Washington, D.C."
/titanic-victim/rossmore-edward-abbott.html,American,"Washington, D.C."
/titanic-survivor/lillian-gertrud-asplund.html,American,"Washington, D.C."
/titanic-victim/thomas-henry-conlin.html,American,"Washington, D.C."
/titanic-victim/ernest-james-crease.html,American,"Washington, D.C."
/titanic-survivor/laura-may-cribb.html,American,"Washington, D.C."
/titanic-victim/ernst-gilbert-danbom.html,American,"Washington, D.C."
/titanic-survivor/elizabeth-dowdell.html,American,"Washington, D.C."
/titanic-victim/adolf-fredrik-dyker.html,American,"Washington, D.C."
/titanic-survivor/anna-elisabeth-judith-dyker.html,American,"Washington, D.C."
/titanic-survivor/virginia-ethel-emanuel.html,American,"Washington, D.C."
/titanic-victim/nathan-goldsmith.html,American,"Washington, D.C."
/titanic-survivor/jennie-louise-hansen.html,American,"Washington, D.C."
/titanic-victim/claus-peter-hansen.html,American,"Washington, D.C."
/titanic-victim/william-cahoone-johnson.html,American,"Washington, D.C."
/titanic-victim/alfred-johnson.html,American,"Washington, D.C."
/titanic-victim/arthur-keefe.html,American,"Washington, D.C."
/titanic-victim/ole-martin-olsen.html,American,"Washington, D.C."
/titanic-victim/francis-rice.html,American,"Washington, D.C."
/titanic-victim/margit-elizabeth-skoog.html,American,"Washington, D.C."
/titanic-victim/harald-skoog.html,American,"Washington, D.C."
/titanic-victim/mabel-skoog.html,American,"Washington, D.C."
/titanic-victim/karl-thorsten-skoog.html,American,"Washington, D.C."
/titanic-victim/telma-matilda-strom.html,American,"Washington, D.C."
/titanic-victim/austin-blyler-van-billiard.html,American,"Washington, D.C."
/titanic-victim/john-thomas-tannous.html,American,"Washington, D.C."
/titanic-victim/johan-werner-salonen.html,American,"Washington, D.C."
/titanic-victim/antti-wilhelm-sivola.html,American,"Washington, D.C."
/titanic-victim/edgar-samuel-andrew.html,Argentinian,Buenos Aires
/titanic-victim/arthur-mccrae.html,Australian,Canberra
/titanic-victim/john-hatfield-cribb.html,Australian,Canberra
/titanic-victim/branko-dakic.html,Austrian,Vienna
/titanic-victim/mito-mitkoff.html,Austrian,Vienna
/titanic-victim/minko-nankoff.html,Austrian,Vienna
/titanic-victim/christo-nenkoff.html,Austrian,Vienna
/titanic-victim/vasil-plotcharsky.html,Austrian,Vienna
/titanic-victim/alexander-radeff.html,Austrian,Vienna
/titanic-victim/todor-sdycoff.html,Austrian,Vienna
/titanic-victim/petco-slabenoff.html,Austrian,Vienna
/titanic-survivor/paul-chevre.html,Belgian,Brussels
/titanic-survivor/bertha-mayne.html,Belgian,Brussels
/titanic-survivor/mathilde-francoise-weisz.html,Belgian,Brussels
/titanic-survivor/anna-de-messemaeker.html,Belgian,Brussels
/titanic-survivor/guillaume-de-messemaeker.html,Belgian,Brussels
/titanic-survivor/theodoor-de-mulder.html,Belgian,Brussels
/titanic-victim/alfons-de-pelsmaeker.html,Belgian,Brussels
/titanic-victim/leon-jerome-hampe.html,Belgian,Brussels
/titanic-victim/rene-aime-lievens.html,Belgian,Brussels
/titanic-survivor/jean-scheerlinck.html,Belgian,Brussels
/titanic-victim/philemon-van-melckebeke.html,Belgian,Brussels
/titanic-victim/emelie-maria-vanderplancke.html,Belgian,Brussels
/titanic-victim/nestor-cyriel-vandewalle.html,Belgian,Brussels
/titanic-victim/achille-waelens.html,Belgian,Brussels
/titanic-victim/camilius-aloysius-wittevrongel.html,Belgian,Brussels
/titanic-victim/cerin-balkic.html,Bosnian,Sarajevo
/titanic-victim/redjo-delalic.html,Bosnian,Sarajevo
/titanic-victim/tido-rekic.html,Bosnian,Sarajevo
/titanic-victim/husein-sivic.html,Bosnian,Sarajevo
/titanic-victim/hristo-lalev-batoshev.html,Bulgarian,Sofia
/titanic-victim/guentcho-bostandyeff.html,Bulgarian,Sofia
/titanic-victim/mityu-denkov.html,Bulgarian,Sofia
/titanic-victim/yoto-danoff.html,Bulgarian,Sofia
/titanic-victim/vulcho-dinchev.html,Bulgarian,Sofia
/titanic-victim/stanio-gheorgheff.html,Bulgarian,Sofia
/titanic-victim/ilyo-iliev.html,Bulgarian,Sofia
/titanic-victim/kostya-ivyanov.html,Bulgarian,Sofia
/titanic-victim/peju-coltcheff.html,Bulgarian,Sofia
/titanic-victim/satio-coleff.html,Bulgarian,Sofia
/titanic-victim/theodor-kraeff.html,Bulgarian,Sofia
/titanic-victim/stanko-lyntakoff.html,Bulgarian,Sofia
/titanic-victim/marin-markoff.html,Bulgarian,Sofia
/titanic-victim/nicola-matinoff.html,Bulgarian,Sofia
/titanic-victim/minko-angheloff.html,Bulgarian,Sofia
/titanic-victim/lazar-yonkov.html,Bulgarian,Sofia
/titanic-victim/stoytcho-mihoff.html,Bulgarian,Sofia
/titanic-victim/ivan-mineff.html,Bulgarian,Sofia
/titanic-victim/lazar-minkoff.html,Bulgarian,Sofia
/titanic-victim/penko-naidenoff.html,Bulgarian,Sofia
/titanic-victim/pastcho-petroff.html,Bulgarian,Sofia
/titanic-victim/nedialco-petroff.html,Bulgarian,Sofia
/titanic-victim/ivan-staneff.html,Bulgarian,Sofia
/titanic-victim/ilia-stoytcheff.html,Bulgarian,Sofia
/titanic-victim/lalio-todoroff.html,Bulgarian,Sofia
/titanic-victim/hristo-danchev-totevski.html,Bulgarian,Sofia
/titanic-victim/hudson-joshua-creighton.html,Canadian,Ottawa
/titanic-survivor/trevor-allison.html,Canadian,Ottawa
/titanic-victim/bessie-waldo-allison.html,Canadian,Ottawa
/titanic-victim/loraine-allison.html,Canadian,Ottawa
/titanic-survivor/helene-baxter.html,Canadian,Ottawa
/titanic-victim/quigg-baxter.html,Canadian,Ottawa
/titanic-victim/thomson-beattie.html,Canadian,Ottawa
/titanic-survivor/orian-davidson.html,Canadian,Ottawa
/titanic-victim/thornton-davidson.html,Canadian,Ottawa
/titanic-survivor/vera-dick.html,Canadian,Ottawa
/titanic-survivor/albert-adrian-dick.html,Canadian,Ottawa
/titanic-survivor/mary-helene-douglas.html,Canadian,Ottawa
/titanic-survivor/mabel-helen-fortune.html,Canadian,Ottawa
/titanic-survivor/ethel-flora-fortune.html,Canadian,Ottawa
/titanic-victim/mark-fortune.html,Canadian,Ottawa
/titanic-victim/charles-alexander-fortune.html,Canadian,Ottawa
/titanic-survivor/alice-elizabeth-fortune.html,Canadian,Ottawa
/titanic-survivor/mary-fortune.html,Canadian,Ottawa
/titanic-victim/george-edward-graham.html,Canadian,Ottawa
/titanic-victim/thomas-francis-mccaffry.html,Canadian,Ottawa
/titanic-victim/harry-molson.html,Canadian,Ottawa
/titanic-victim/vivian-ponsonby-payne.html,Canadian,Ottawa
/titanic-survivor/mary-anne-perreault.html,Canadian,Ottawa
/titanic-survivor/arthur-godfrey-peuchen.html,Canadian,Ottawa
/titanic-victim/john-hugo-ross.html,Canadian,Ottawa
/titanic-survivor/spencer-victor-silverthorne.html,Canadian,Ottawa
/titanic-victim/george-wright.html,Canadian,Ottawa
/titanic-victim/charles-kirkland.html,Canadian,Ottawa
/titanic-victim/james-matthew-mccrie.html,Canadian,Ottawa
/titanic-victim/alfred-pain.html,Canadian,Ottawa
/titanic-survivor/maude-sincock.html,Canadian,Ottawa
/titanic-survivor/hilda-mary-slayter.html,Canadian,Ottawa
/titanic-victim/arthur-rice.html,Canadian,Ottawa
/titanic-victim/george-rice.html,Canadian,Ottawa
/titanic-victim/eric-rice.html,Canadian,Ottawa
/titanic-victim/ernest-portage-tomlin.html,Canadian,Ottawa
/titanic-victim/laurence-gavey.html,Channel Islander,Saint Peter Port
/titanic-survivor/bertha-ilett.html,Channel Islander,Saint Peter Port
/titanic-victim/clifford-thomas-jefferys.html,Channel Islander,Saint Peter Port
/titanic-victim/ernest-wilfred-jefferys.html,Channel Islander,Saint Peter Port
/titanic-victim/clifford-richard-parker.html,Channel Islander,Saint Peter Port
/titanic-survivor/lillian-renouf.html,Channel Islander,Saint Peter Port
/titanic-victim/peter-henry-renouf.html,Channel Islander,Saint Peter Port
/titanic-survivor/emily-rugg.html,Channel Islander,Saint Peter Port
/titanic-survivor/joseph-pierre-duquemin.html,Channel Islander,Saint Peter Port
/titanic-victim/howard-hugh-harry-williams.html,Channel Islander,Saint Peter Port
/titanic-survivor/rosalie-bidois.html,Channel Islander,Saint Peter Port
/titanic-victim/charles-robert-bainbrigge.html,Channel Islander,Saint Peter Port
/titanic-victim/albert-denbuoy.html,Channel Islander,Saint Peter Port
/titanic-victim/peter-dan-mckane.html,Channel Islander,Saint Peter Port
/titanic-victim/edward-wheadon.html,Channel Islander,Saint Peter Port
/titanic-victim/len-lam.html,Chinese,Beijing
/titanic-survivor/ali-lam.html,Chinese,Beijing
/titanic-survivor/fang-lang.html,Chinese,Beijing
/titanic-victim/lee-ling.html,Chinese,Beijing
/titanic-survivor/lee-bing.html,Chinese,Beijing
/titanic-survivor/chang-chip.html,Chinese,Beijing
/titanic-survivor/choong-foo.html,Chinese,Beijing
/titanic-survivor/ling-hee.html,Chinese,Beijing
/titanic-victim/luka-cacic.html,Croatian,Zagreb
/titanic-victim/marija-cacic.html,Croatian,Zagreb
/titanic-victim/jego-grga-cacic.html,Croatian,Zagreb
/titanic-victim/manda-cacic.html,Croatian,Zagreb
/titanic-victim/petar-calic.html,Croatian,Zagreb
/titanic-victim/jovo-calic.html,Croatian,Zagreb
/titanic-victim/liudevit-cor.html,Croatian,Zagreb
/titanic-victim/bartol-cor.html,Croatian,Zagreb
/titanic-victim/ivan-cor.html,Croatian,Zagreb
/titanic-victim/jeso-culumovic.html,Croatian,Zagreb
/titanic-victim/mirko-dika.html,Croatian,Zagreb
/titanic-victim/jovan-dimic.html,Croatian,Zagreb
/titanic-victim/jozef-drazenovic.html,Croatian,Zagreb
/titanic-victim/ignjac-hendekovic.html,Croatian,Zagreb
/titanic-survivor/ivan-jalsevac.html,Croatian,Zagreb
/titanic-victim/milan-karajic.html,Croatian,Zagreb
/titanic-survivor/nikola-lulic.html,Croatian,Zagreb
/titanic-victim/johann-markun.html,Croatian,Zagreb
/titanic-victim/luka-oreskovic.html,Croatian,Zagreb
/titanic-victim/jelka-oreskovic.html,Croatian,Zagreb
/titanic-victim/marija-oreskovic.html,Croatian,Zagreb
/titanic-survivor/maria-osman.html,Croatian,Zagreb
